"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"645553",1127.7527454724,-4.17257827544254,0.642857849688597,-6.49067018076197,8.54553747225008e-11,4.0905187158034e-08
"105373021",27.2926202556754,5.01464128998294,0.773177916090354,6.48575338951731,8.82894789765033e-11,4.14644041736631e-08
"148709",25.9147768337712,2.32115859555942,0.358067947622217,6.48245287234808,9.02432777792368e-11,4.1597137540796e-08
"1788",1873.46531293307,1.35643977453097,0.209642810785168,6.47024226326074,9.78459142276557e-11,4.41283781776995e-08
"3670",199.559117815249,5.48105046082103,0.847755512914242,6.46536693342091,1.01053294609653e-10,4.41283781776995e-08
"7143",57.7853034351338,-4.55095080563047,0.703769516010076,-6.46653585030431,1.00275046045005e-10,4.41283781776995e-08
"8091",572.370182616145,3.26374652031379,0.505173834380944,6.46064047302308,1.04260758602849e-10,4.47440438341985e-08
"1504",64.2003202021398,3.57817776082852,0.554918119577812,6.44811844232234,1.13247250651036e-10,4.63277000863558e-08
"220042",145.355714127802,1.53762891126847,0.238546816160778,6.44581611280917,1.14980003431432e-10,4.63277000863558e-08
"390664",202.694487096289,-5.55365529537935,0.861213398279783,-6.44864014711384,1.12858172947915e-10,4.63277000863558e-08
"65009",18886.2802940754,-2.84264695090965,0.441043981614223,-6.44526865666673,1.15395821998074e-10,4.63277000863558e-08
"6751",141.248792060688,-3.41187856417484,0.531128184620342,-6.42383263206734,1.32885306439928e-10,5.25023517872419e-08
"21",4923.27124890151,-1.87297824520538,0.291913043900486,-6.41621977620118,1.39699731834604e-10,5.43322816421112e-08
"9212",310.889535386215,2.07076327850359,0.323529186345728,6.40054550222477,1.54822801184815e-10,5.92876052967882e-08
"85397",228.700536822793,-3.73358060028614,0.584001409371933,-6.39310203771844,1.62553705673905e-10,6.13049134534724e-08
"283643",277.3631838789,1.17392710938275,0.183702513156669,6.39037043756486,1.65484367813087e-10,6.14786776005305e-08
"7138",37.6310911669184,3.29623272808157,0.516967643467789,6.37609097925477,1.816650329518e-10,6.64974166941655e-08
"101929705",120.347503299609,3.93345044105323,0.61748724053414,6.37009185428789,1.8891502525382e-10,6.69209329691378e-08
"1280",292.868492528886,3.88535197846125,0.610089178494775,6.36849843501122,1.90887720091952e-10,6.69209329691378e-08
"5274",733.534667635328,-1.97155251146268,0.309426736775633,-6.37162945906726,1.87030319898999e-10,6.69209329691378e-08
"7373",6526.08786965114,-3.11840736380709,0.490209977067042,-6.3613706568453,1.99961253934524e-10,6.91282718289478e-08
"158763",77.7042094561043,-4.37221632020752,0.688180910824232,-6.35329497147913,2.1075103052588e-10,7.08892419029687e-08
"57863",60.6678622606795,3.99278195019671,0.628458454016982,6.3532949945627,2.10750998886037e-10,7.08892419029687e-08
"29774",52.5185681631058,2.84160872452358,0.447851585707168,6.34497859382726,2.22456375897201e-10,7.38288220327632e-08
"5950",225.590633922955,-4.03419831327834,0.636220094389791,-6.34088478005023,2.28449349323725e-10,7.4820167816011e-08
"120114",92.7719700551884,-3.63104109114525,0.573143853099441,-6.33530495269093,2.36872297181022e-10,7.65109184579947e-08
"84617",1313.2924907201,1.55197063585094,0.245043988744316,6.33343688128703,2.39759416645518e-10,7.65109184579947e-08
"2810",27.5451422076412,3.1182581931093,0.492622334616532,6.32991639637415,2.45294069692943e-10,7.72862618826207e-08
"83882",282.737768409062,-2.23095291545433,0.353570972902184,-6.30977395328074,2.79443309920449e-10,8.69452928403737e-08
"101929480",5.95365507184379,4.91612002198278,0.779968806342831,6.30297004444807,2.91995342961261e-10,8.97290874277625e-08
"6753",649.602277933449,-3.20203544647241,0.5086731119079,-6.29487852122243,3.0764068798516e-10,9.33839556663247e-08
"140689",117.005319638997,-3.52395970093224,0.561269445065329,-6.27855254176908,3.4173954446195e-10,1.02484807243402e-07
"3014",1770.35623414172,1.20551265892927,0.192647597440843,6.25760546689115,3.90933275444587e-10,1.15841906655848e-07
