Entrez_Gene_Id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
100887749,238.23194984204622,-3.7130921164453277,0.2299342599107959,-16.148494434391115,1.1636740878041756e-58,3.1674044995941856e-54
9074,36.835452357110384,2.852762040654405,0.27783999620209293,10.267643534588112,9.858323810664256e-25,1.341668579012352e-20
4826,272.05684899627676,-2.0820694063757847,0.20993632227987782,-9.917623514429588,3.489658473458724e-23,3.1661671329691005e-19
1066,906.7978998450436,2.2134109765181478,0.23053619174385423,9.601143142754088,7.90626245553202e-22,5.380013944428152e-18
146336,51.122781557984915,-3.4928640343108657,0.38018724933522513,-9.18722035107253,4.031233992744322e-20,2.1945231609701541e-16
946,86.18621596199752,2.0408029524740967,0.22362859274903066,9.1258587615601,7.116974378735936e-20,3.228615426913557e-16
1510,3348.4596027537405,-2.5968387585606783,0.28915995654267174,-8.980630615696814,2.692192439605819e-19,1.0468398001947255e-15
64084,212.33067546781936,1.639883685625875,0.1856124202999445,8.83498896774186,1.0010813840588455e-18,3.4060542740872148e-15
339512,105.1713136240066,2.7827766011920265,0.3288821104671691,8.461319459544818,2.6436910145807712e-17,7.995402858430446e-14
388533,747.1358198961656,2.7919202328110595,0.3307657762870043,8.440777229590163,3.152344379362377e-17,8.580366166186454e-14
116842,163.5280568407106,-1.6319197985771485,0.19437447632274055,-8.39575148677185,4.6292382915340535e-17,1.1454839732478674e-13
284233,41.67645013206138,-2.3639589752709997,0.28266861751184796,-8.363004694611758,6.114078051265112e-17,1.386825753978209e-13
114824,201.04810320174008,-2.9706120819962245,0.3683072295360379,-8.065581785452185,7.288792202958765e-16,1.5261048844025743e-12
23657,1088.775876008954,1.5938417322760703,0.20093921094499198,7.93195974434473,2.1571436712250173e-15,4.193949541933839e-12
105373877,15.459790697496683,-1.8634137773910542,0.2356443552205703,-7.907737809576818,2.621081120629219e-15,4.75621380149378e-12
56165,4.963913015099729,2.009729493748597,0.254930208671714,7.883449765408631,3.1846422749509534e-15,5.417673630118125e-12
79727,2.513398749352756,2.2690167132136265,0.290177004920886,7.819422885808104,5.3066057869541635e-15,8.496500171476787e-12
1956,8874.897801697412,1.1273535567527946,0.145139495657575,7.767379593302016,8.012644541753044e-15,1.2116453987887561e-11
92369,22.077991673883613,1.7612150904503348,0.2280154966026578,7.724102601322079,1.1264408450361646e-14,1.6137154400547035e-11
55600,293.87040534035583,-2.4577410718878268,0.3211816362653727,-7.652184291934878,1.975937762464573e-14,2.5610976169772957e-11
3960,895.7763185537676,-2.046215519051307,0.2672987229876204,-7.655163841340443,1.9306593681708502e-14,2.5610976169772957e-11
55876,2577.7344840568503,-0.9543084826966145,0.12525208489863257,-7.6191025759686415,2.5544541516971355e-14,3.068132327477515e-11
4747,104.98757401373231,2.5959931375226,0.3408071695849525,7.617190508885408,2.5925656171050675e-14,3.068132327477515e-11
1823,19.005951889726838,1.9704317717291828,0.2594976018011571,7.593256192167232,3.119648811954717e-14,3.538071708858144e-11
55118,1748.1270352818756,-2.182332227812366,0.2944957064937629,-7.4104042255658005,1.2591502761395358e-13,1.370912454649681e-10
218,1563.1464958418765,1.897794461335979,0.2598212367992123,7.304231496683154,2.7885591772469136e-13,2.919299701749375e-10
2012,7084.446430429886,0.967480541984575,0.1327498385713504,7.287997879293642,3.145949239382292e-13,3.1714663832128374e-10
1272,650.3106216987394,1.689740104064249,0.23311195429918838,7.2486205572089455,4.2103757677124204e-13,4.0929363579058707e-10
25928,44.877025369313394,2.0030627850517653,0.278057298721083,7.203777042590856,5.856710437842372e-13,5.497027634745915e-10
29974,7.1385598900252205,-1.965559008576168,0.27371665097873554,-7.180999042432637,6.920383740991532e-13,6.278864168201617e-10
56603,344.827279038084,1.345153105744001,0.188334264173428,7.142370569942143,9.173488300215956e-13,7.606579602958715e-10
245973,124.14115478184621,0.9781488567882718,0.1369641046778779,7.141643856897784,9.222128913539718e-13,7.606579602958715e-10
254439,28.976376877718952,-2.30761186023168,0.3230285228023474,-7.1436783359333464,9.086589903311437e-13,7.606579602958715e-10
347733,207.50730695939092,1.4587206728894924,0.2055702172214111,7.095972814575398,1.2844472678218493e-12,9.988962909383691e-10
49860,15.368275742346457,3.113631346397372,0.4385977862782214,7.099058508294116,1.256096288605663e-12,9.988962909383691e-10
55867,10.03547518448095,1.7085380104325998,0.24094189668739427,7.091078944436599,1.330704032025282e-12,1.006123140213782e-09
5167,236.41347751270573,1.2164442675976683,0.17289564378383476,7.03571380386278,1.9824347609646587e-12,1.4583754529377579e-09
140453,4.504705138419531,-3.0173143165266514,0.4312917161143397,-6.995994135270457,2.6338455459310586e-12,1.8332948876103441e-09
23627,33.80672392918832,1.6478478388739581,0.23564852309960196,6.992820566829776,2.694139957544868e-12,1.8332948876103441e-09
4133,397.3268030387897,1.3514462500956723,0.19320478083547474,6.994890314057541,2.6546653411530305e-12,1.8332948876103441e-09
7103,389.2517657062456,-1.8714562361648504,0.26826386513108086,-6.976177112971988,3.0332030342333e-12,2.0136769119218583e-09
22865,23.555137668496137,2.18313017124536,0.3135448846449471,6.962735729901953,3.337275088995068e-12,2.162792634460875e-09
3215,403.1623247693884,-1.1784426364246747,0.17005030987002134,-6.929964651787005,4.209457889931647e-12,2.6057676255950674e-09
3213,1267.5255278869458,-1.031696091995799,0.14887668389516567,-6.9298701784779615,4.212269941077297e-12,2.6057676255950674e-09
391706,10.869142799316682,-1.0868344187393975,0.1574137335653772,-6.904317648294725,5.044530952510143e-12,3.051268622141635e-09
3848,692.5497598013574,2.2105196955421427,0.320873159877978,6.889076345253563,5.615579788074439e-12,3.3228362228608296e-09
115110,267.50336358064334,-1.0976053267354111,0.1598641004093614,-6.86586496858764,6.608956636485345e-12,3.827429589116907e-09
24,279.230406466138,1.4807518293286852,0.21668538641887292,6.833648792845932,8.278154828560747e-12,4.694231172470728e-09
570,14.496228151397384,-1.4010005360478497,0.20514208909986326,-6.829415368612347,8.526137720281861e-12,4.736182502211265e-09
100859921,3.6976567130123232,2.3827892596595692,0.34936050003464153,6.82043121481478,9.076764052013332e-12,4.941208814635018e-09
29091,156.0670373968895,1.3852218921718653,0.20346699148723757,6.808091484749521,9.890196817774922e-12,5.210184449416522e-09
80704,77.91381038068407,1.3825566823905395,0.20310298985563482,6.807170506811632,9.953693793661013e-12,5.210184449416522e-09
2303,64.68530560008475,1.4097715690945325,0.21095291587167558,6.682873110661851,2.34302443299046e-11,1.2032977743691948e-08
4583,1049.4384182643607,-2.0760783857041925,0.3117147633806932,-6.660186265123108,2.7348076344040294e-11,1.3784949814970976e-08
83998,57.93179236723535,-1.5942564416155314,0.2395101142668401,-6.656321994984136,2.8076480111132215e-11,1.389479476627105e-08
3817,26.298014901315867,-2.187420518432148,0.3289223013708772,-6.6502651517256535,2.925654765994415e-11,1.4220249477786069e-08
354,30.043839724712356,-3.1705306126976676,0.4783556509964859,-6.62797775273059,3.40316743704056e-11,1.6251020082246844e-08
7849,421.86817081458076,-1.1908995169568692,0.18035520665403576,-6.603078109307363,4.02707219530789e-11,1.889877208346301e-08
64699,365.0376268831029,1.3460728841566956,0.2060596342891428,6.532443332729042,6.470528248366019e-11,2.9089455660113756e-08
100144604,415.59593593136157,-1.8337241836104738,0.2806207109052856,-6.534529036345389,6.38100148356354e-11,2.9089455660113756e-08
125111,265.29630467751673,-0.8495273161176763,0.1300697421185864,-6.531321599324387,6.5191843758659e-11,2.9089455660113756e-08
147166,656.5299484939737,0.905230027654803,0.13870434770145404,6.526327708221603,6.74017662521302e-11,2.959046250994729e-08
758,5.570847082546197,-2.126494743016239,0.3275230112970068,-6.492657522276734,8.433526203115085e-11,3.64368491623158e-08
280,185.98055994035954,-1.0053834752642326,0.15515267352363787,-6.479962300559778,9.174553908660322e-11,3.901909106872271e-08
8076,659.0687994007158,1.5878216035512729,0.24516697119125,6.476490678316714,9.38804135009698e-11,3.931278423204457e-08
339967,35.81457858229921,1.6308375035330342,0.2533107030979269,6.438091575240591,1.2098500348538788e-10,4.9895315301042017e-08
1082,8.040436675844438,2.014979508346459,0.3140129622805877,6.416867296535245,1.3910707833761643e-10,5.651276963091913e-08
147699,392.2088704424849,-1.1355654255646528,0.1772022633311216,-6.408300911161196,1.4715026679577545e-10,5.890122223403253e-08
57528,39.85961705879002,-1.3453025279065538,0.21022015111942022,-6.399493677189515,1.5589303563439652e-10,6.061789338475199e-08
84913,702.4933306215382,-1.3112560184795843,0.20484508028763415,-6.401208252784875,1.5415214171899787e-10,6.061789338475199e-08
7373,1983.2329524974602,1.0232653273272914,0.1602380474652622,6.385907364161583,1.7038412596702018e-10,6.531951443234256e-08
