"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"285533",56.2622568762983,-0.583040826002326,0.127203862447895,-4.5835151133178,4.57223820375731e-06,0.00112720959994681
"677828",53.3800302265686,-0.976793324344107,0.213060646537633,-4.58457880522567,4.54902496678461e-06,0.00112720959994681
"50861",1424.13175894104,-0.630476249946149,0.137852671916643,-4.57355117735685,4.79526480948682e-06,0.00115701232125029
"952",405.453009680506,0.696121961851318,0.152156219025323,4.57504771287374,4.76111468814738e-06,0.00115701232125029
"102723168",28.4105079494387,1.56958875180379,0.343596987696007,4.56810975651645,4.92142322442429e-06,0.0011779524916124
"7356",97.2888483229858,1.33007288873834,0.291298478923583,4.56601384824689,4.97085943125955e-06,0.00118034240733218
"115362",1007.60870866784,0.72666254282147,0.159228093491945,4.56365787522433,5.02699751216124e-06,0.00118427353201852
"100132940",0.682916768611559,1.61239272317598,0.353462319466799,4.56171035602407,5.07386084366638e-06,0.00118597533266918
"643276",68.6473692226428,-0.956641588417846,0.210061073113243,-4.55411168875693,5.26074019098317e-06,0.00122012469592268
"8698",93.284575159218,0.549517055183729,0.120710906031136,4.55233974502675,5.30525699200382e-06,0.00122098449187509
"677841",29.577875680437,-0.941941477993088,0.207249146740777,-4.54497156107112,5.49426717396238e-06,0.0012548319051739
"28881",9.58923839198386,1.40973155024845,0.310670220179755,4.53771059689203,5.68682288931895e-06,0.00128897010625404
"775",308.712705547818,-0.633042416687821,0.139562979505439,-4.53589067051375,5.73608907523207e-06,0.00129036127099149
"28804",176.091709796506,1.4311866947032,0.315747128834047,4.53269899868325,5.82347703807103e-06,0.00130024335449289
"441058",47.5538683495694,-1.30902939578765,0.288964682215674,-4.53006708553619,5.89649604090334e-06,0.00130679455590953
"4069",2766.7304986496,0.80394768470038,0.177930445345826,4.51832559142886,6.23305853566323e-06,0.00137058316561057
"8022",2.03352176067318,-1.81753832001257,0.402388594502588,-4.51687335288247,6.27594149833378e-06,0.00137058316561057
"27201",36.7558588601412,0.761213896265056,0.168737615395945,4.51122824320384,6.44533209255762e-06,0.0013973760208495
"100128420",8.71797873901957,0.773668205549853,0.171855261440302,4.50185929174246,6.73615736437371e-06,0.00144714809396785
"10563",408.452069498291,0.983578256259435,0.218536873833945,4.50074277628227,6.77164120309833e-06,0.00144714809396785
"84239",85.3459489238373,-0.972533020634222,0.216393714859069,-4.49427572916157,6.98071297115833e-06,0.0014767219133579
"84824",22.2496406308475,0.84035717222523,0.187019381993568,4.49342289161308,7.00874065633284e-06,0.0014767219133579
"29126",189.272157866661,0.511245419298363,0.113896614349613,4.48867968743181,7.16659602528865e-06,0.0014994222830812
"7092",83.7375083300855,-0.811957179401604,0.180955941755506,-4.4870434843121,7.22183390365594e-06,0.00150048644835751
"28596",18.9323435067129,0.735501361142769,0.16420715191873,4.47910674138472,7.49560465358166e-06,0.00154662755607248
"256472",93.4115466861527,-0.972317791009622,0.217149953611702,-4.47763296670225,7.54752182419939e-06,0.00154667332505631
"497189",27.4683303146692,0.812169552998657,0.181644145002147,4.47121239712439,7.77774048132544e-06,0.00158300828204609
"4880",32.984194440272,-0.884955309906561,0.198035098983445,-4.46867911016391,7.87040951924485e-06,0.0015910458270695
"389558",109.060724671156,-0.69909721149893,0.156545713173379,-4.46577039592684,7.97811371393518e-06,0.00160199452488072
"119545628",20.2475811213615,-0.80742773985687,0.18110721745862,-4.45828582199576,8.26176908323563e-06,0.00164025367983318
"28658",2.63365495728474,0.93745561185996,0.210359663107831,4.45644187678423,8.33311806325893e-06,0.00164025367983318
"54967",3.70047395531812,-1.14819055425979,0.257622866230237,-4.45686584836632,8.31666110023459e-06,0.00164025367983318
"3500",61247.5889972439,1.16682178165299,0.262143073933506,4.4510875841372,8.54364848649859e-06,0.00167070208540883
"9543",116.406238235559,-1.14143834558272,0.256703803289775,-4.44651902681094,8.72729404617879e-06,0.00169553188680275
"6370",91.6201413160116,0.864494504296723,0.194940961095506,4.43464780022904,9.22229323752909e-06,0.00178014058950731
"1236",114.295489219787,0.598121623774172,0.13535585200276,4.4188826336225,9.92125042608846e-06,0.00190278135575731
"102724550",18.7176573183773,-0.785300498422543,0.177958840754987,-4.41282093708252,1.02032382101977e-05,0.00194439926121596
"25803",1857.61014352882,0.848692868698526,0.192816589751884,4.40155522816072,1.07477702231365e-05,0.00203304840873361
"28937",288.995445785396,1.27059129174933,0.288743413944065,4.4004165303506,1.08043282525701e-05,0.00203304840873361
"101928307",8.6999098450107,-1.12078343508971,0.255441565095426,-4.3876314125738,1.14591757495354e-05,0.00214279424531468
"27240",132.000454298572,0.640269323195965,0.146029540689554,4.38451918819028,1.16242236935951e-05,0.00216015620303522
"730755",41.9220761737524,-1.21192285125793,0.276496058555443,-4.38314693377415,1.16977159046134e-05,0.00216039482808722
"115265",509.253379439238,-0.732822159297924,0.167298071967757,-4.3803383426867,1.18495174246719e-05,0.00217500436704761
"28941",664.649023247696,1.24801928361084,0.285063347054538,4.37804192122976,1.19750320284433e-05,0.00218464014182315
"28820",4.59763265720989,1.03364434081186,0.236852705869128,4.36408077762472,1.27658403394509e-05,0.00231479501282443
"3761",41.1015281104297,-0.977822405020301,0.224571311931071,-4.35417327623944,1.33570027573162e-05,0.00236535007496061
"54360",189.69544126822,-0.809249792878207,0.185858843786292,-4.35410969094759,1.3360879797732e-05,0.00236535007496061
"56673",52.1679661710093,-1.00287924657447,0.230226489033822,-4.3560549908188,1.32427519987174e-05,0.00236535007496061
"9965",102.243412833586,-1.42015259239935,0.326026973248204,-4.35593588545873,1.32499559112704e-05,0.00236535007496061
"3505",8441.24381111174,1.29830737454901,0.298311915599925,4.35218074322653,1.34790067578933e-05,0.00237222590111417
"387778",24.4679488012053,-0.904870010253756,0.207990168142102,-4.35054223157093,1.35801296081844e-05,0.00237604618565655
"115409989",29.8885327400292,-1.05404376693144,0.24252008392479,-4.34621228012735,1.38508528749947e-05,0.00238163027107453
"22943",32.3068580712763,-1.09413638067619,0.25162109942491,-4.34834909781763,1.37166147093537e-05,0.00238163027107453
"6373",996.311693710154,0.788864843049463,0.181487839115071,4.3466540066593,1.38230006035943e-05,0.00238163027107453
"3084",204.261318324977,-0.921223815990458,0.212049420791543,-4.34438260926012,1.39667905607322e-05,0.00238784232449455
"28862",17.1864615846784,0.970792324258139,0.223528248052236,4.3430409029613,1.40523958264551e-05,0.00238882744733927
"28586",12.3552494245115,0.705767664406776,0.162703920374833,4.33774221777108,1.43953851560813e-05,0.00243330807053557
"2138",94.956014332742,-1.02134778213207,0.235532830188348,-4.33632874582848,1.44882208641579e-05,0.00243524202266708
"28589",17.0228854404431,0.743124212042092,0.171427081564883,4.3349289112224,1.45807234019942e-05,0.00243709867857132
"5125",767.727886764553,-0.522759473902098,0.120716230926136,-4.3304820726383,1.48783259371898e-05,0.00247302574285989
"9118",494.210784926637,-0.929691416656592,0.215291032714917,-4.31830069712038,1.57235116676202e-05,0.00259907041758855
"112937",10.2343247496384,-0.935324155159882,0.216685591355569,-4.31650369232473,1.58520030706735e-05,0.00260591252676637
"3158",161.734081551929,1.22711746673527,0.284563071880436,4.31228640675787,1.61574944705021e-05,0.00264161790744782
"346288",5.63444748028908,-1.52738710300546,0.354468761769743,-4.30894698697773,1.64033677537125e-05,0.00266724108599633
"106480194",22.8915173849223,-0.986904032271646,0.229226031626462,-4.30537502773623,1.66703079947077e-05,0.0026854545262432
"189",4.85840215437858,-1.04455049455662,0.242633834675478,-4.30504878247379,1.66948942772564e-05,0.0026854545262432
"917",137.44049576621,0.65421230322296,0.152279319498025,4.29613361406862,1.73802849195066e-05,0.00278075264442095
"64093",78.3308650175075,-0.906390694041393,0.211174903237762,-4.29213263576538,1.76965181767535e-05,0.00281628791133132
"1556",62.8900493510387,0.791158930000107,0.18441227704602,4.29016409684413,1.78541144404245e-05,0.00282633465578339
"692086",236.686664779098,-0.826171019210602,0.192712212728724,-4.28707141863178,1.8104409998405e-05,0.00285087285653831
"931",46.9034397020809,1.05995512165218,0.247530874127911,4.28211278850187,1.85127098195873e-05,0.00289990452927871
"1101",47.7849067344809,-0.599258199474006,0.14000528625327,-4.2802540926201,1.86680055095571e-05,0.00290900029604396
"28557",4.93066107121421,0.924329677128836,0.216058508912705,4.27814521992418,1.88457062854591e-05,0.00291416465517841
"55211",6.9641197175495,0.901677249195541,0.210849240716964,4.27640738059814,1.89933523098964e-05,0.00291416465517841
"6361",23.6055882358069,0.795539617969656,0.186006277230255,4.27695037939428,1.89471014470317e-05,0.00291416465517841
"286183",22.6475011536965,-0.939479972320634,0.219912776564826,-4.27205725377077,1.93677830594317e-05,0.00295645255793437
"28468",1354.89596535593,1.21452274240689,0.284688992747776,4.26613874559918,1.988851213578e-05,0.00301426797030978
"55089",74.7141305976916,-0.638530548003457,0.149697522367224,-4.26547171861049,1.99480282804017e-05,0.00301426797030978
"399949",57.1635926770567,-0.932761985140486,0.218759373022997,-4.26387209037407,2.00914485203242e-05,0.00302068365969638
"100996286",8.4746951169196,0.671692497533983,0.157736733296059,4.2583137326248,2.05974742853233e-05,0.00308127916571294
"56341",16.0779027718241,-0.997997802260099,0.234839311191062,-4.24970503106331,2.14052202331168e-05,0.00318618300574439
"105369593",4.79895638245072,0.914744087510573,0.215505276022833,4.24464822575227,2.18936607148613e-05,0.0032267804676253
"28813",1694.53780338812,1.24020819196554,0.292162628875126,4.24492412578756,2.18667399544776e-05,0.0032267804676253
"30812",16.4018217147817,-0.654704799964518,0.154597818109991,-4.23489029773187,2.28663307868524e-05,0.00335361642554821
"253962",8.50238772301917,-0.758422995907519,0.179142617325611,-4.23362685680205,2.29952371633443e-05,0.00335607073507365
"65217",67.7304670145002,-1.16894482665493,0.276421169508229,-4.22885421089333,2.34884485554662e-05,0.00341141209869414
"117981787",89.4965601938326,-0.407132865406997,0.096328419307253,-4.22650831743008,2.37345502827053e-05,0.00343050246332493
"53347",58.8452517849547,0.587419366914832,0.139175686606097,4.22070392637888,2.43540629917004e-05,0.00350312120504176
"342667",873.847964862284,-0.958854737608633,0.227303499902526,-4.21838967732488,2.46053311179498e-05,0.00352232967329158
"5118",4042.8228166916,-0.526169326064281,0.124896711390319,-4.21283571206235,2.52184492934226e-05,0.00359290849719005
"22806",438.127704903596,0.56962295022819,0.13545444909172,4.20527309400137,2.60767092137339e-05,0.0036932696691067
"30009",35.0458064742666,0.638923690324828,0.151963049768982,4.20446741030886,2.61697640245536e-05,0.0036932696691067
"442197",240.078937024306,0.873699021415579,0.207950687156362,4.20147215362952,2.65184870108055e-05,0.00372491367547554
"6984",7.91502176934435,0.809588519111859,0.193341561335345,4.18734861516739,2.82232147205238e-05,0.00394584280945491
"3207",15.3931452292782,-1.02348961903332,0.244580744611913,-4.18466965033298,2.85581101661606e-05,0.00397409347935515
"148113",1532.72756417049,-0.555460435325164,0.133063682673291,-4.17439547865946,2.98778350194984e-05,0.00410052727499253
"28638",496.964732031619,0.655102763496611,0.156859267606923,4.17637270332184,2.96194373108591e-05,0.00410052727499253
"654",375.382775214845,0.65002154799277,0.155700916747398,4.17480873954862,2.98236506898928e-05,0.00410052727499253
"114899",637.198748467056,-0.622485374359441,0.149170400650666,-4.17298184924235,3.00638900499452e-05,0.00410722158175484
"150921",210.304428054498,0.648151867516198,0.155454880991351,4.16938897886558,3.05417346510172e-05,0.00415353708647174
"106480161",5.73751481760421,-0.92708661642781,0.222526583361278,-4.16618366410029,3.09741190905022e-05,0.0041572918345419
"25789",145.066158968407,-0.816016443279886,0.195870832631975,-4.16609472842296,3.09861987066026e-05,0.0041572918345419
"6616",368.481871912565,-0.702769976237933,0.168614900603405,-4.16789959679127,3.07419281589702e-05,0.0041572918345419
"9717",49.4362956450106,-0.654308959322916,0.157127628150163,-4.16418784542212,3.12462790729255e-05,0.0041734706409949
"94030",229.708979775859,-0.67210943945781,0.161601229904351,-4.15906141219112,3.19557981895931e-05,0.00424926900459749
"3538",7767.43225883159,1.06951042564925,0.257880468801912,4.14731069250066,3.36403418550594e-05,0.00445347516797134
