"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"DDX58",0.178822850648612,7.83515977723357,0.961928143111992,0.338997593747775,0.764209618564978,-5.69618741757448
"ZNF181",0.154560346967171,8.2360136139353,0.961900053720006,0.33901161694424,0.764209618564978,-5.69621321934174
"FOLR2",0.480570094018768,7.42564154665503,0.961684424019629,0.33911927938236,0.764209618564978,-5.69641126348076
"STK39",-0.197478058057136,7.6397544211618,-0.961624293557472,0.339149306096901,0.764209618564978,-5.69646648230924
"CEACAM22P",-0.234050915020165,0.990585370802925,-0.961564958278982,0.339178937432547,0.764209618564978,-5.69652096760371
"LMNA",0.136046791636964,12.9243000275117,0.961529552532282,0.339196619449456,0.764209618564978,-5.69655347777024
"BRI",0.157576777734397,13.8308167375294,0.961514179068666,0.33920429731284,0.764209618564978,-5.69656759358558
"LRRK1",0.267983678613029,5.45824692678144,0.961336772371332,0.339292906540981,0.764209618564978,-5.69673047133543
"CREB3L1",0.474210378396196,8.09866618851369,0.961291316185922,0.339315612952197,0.764209618564978,-5.69677220010771
"ZNF550",0.162660334017366,7.66110621226456,0.961251321521356,0.339335592029333,0.764209618564978,-5.69680891361193
"GPRC5B",-0.309758602735024,8.03035048239895,-0.961020716354396,0.339450804352105,0.764209618564978,-5.69702057086184
"MRPS34",0.118692413186183,10.9962785284029,0.960933704363423,0.339494282932067,0.764209618564978,-5.69710042054148
"METRN",0.352896190015908,8.29418834230765,0.960882229860232,0.339520005678332,0.764209618564978,-5.69714765464662
"CPXM1",0.539111087108015,4.3332260535602,0.960710476561873,0.339605843141915,0.764209618564978,-5.69730524127924
"PSPC1",0.121360760897636,9.46497587210049,0.960583489642372,0.339669316746255,0.764209618564978,-5.6974217363027
"FANCC",0.201470076794787,7.51981908433693,0.960549687057401,0.339686214059581,0.764209618564978,-5.69745274352211
"MUSTN1",0.313470738103605,4.6810483303845,0.960346867872884,0.33978761130949,0.764209618564978,-5.69763876784339
"POLQ",0.327104756172687,5.92408650517113,0.960169027874186,0.339876536754883,0.764209618564978,-5.69780184988244
"CAMP",-0.301813349052778,0.858787442419757,-0.960127113730231,0.339897497323865,0.764209618564978,-5.69784028151028
"PAX2",-0.406191522346637,1.74578816131091,-0.960104111264854,0.339909000834549,0.764209618564978,-5.69786137207628
"SYNPO2",0.37028413682634,7.60509708123954,0.960099788269876,0.339911162788542,0.764209618564978,-5.69786533570118
"ACCS",-0.241001298900446,7.96755771814301,-0.959960445480939,0.339980853708188,0.764209618564978,-5.6979930856101
"SLITRK2",-0.37411564987487,2.11350682084664,-0.959891443483511,0.340015367830406,0.764209618564978,-5.69805634015906
"AKR7A3",-0.307131703142546,4.38778414326307,-0.959883300289928,0.340019441126915,0.764209618564978,-5.69806380478116
"SPHK2",-0.13568714461179,8.76819610445425,-0.959519092058575,0.34020165385184,0.764209618564978,-5.69839760037279
"PFKL",0.153633655813534,11.6834901396246,0.959513357268772,0.340204523466707,0.764209618564978,-5.69840285529914
"EHD2",0.274159480401401,11.766527227764,0.959500977533042,0.340210718180716,0.764209618564978,-5.69841419904533
"LY6E",0.364469003697625,13.4721198011537,0.959500808569722,0.340210802729027,0.764209618564978,-5.69841435386809
"SDHAF4",-0.163511053899071,7.0086442800425,-0.959485628090205,0.340218399013072,0.764209618564978,-5.6984282637824
"PLA2G4D",-0.561359660847213,4.62463569271273,-0.959480545633103,0.34022094229001,0.764209618564978,-5.69843292080354
"HIST1H2BH",0.351483202959058,2.57862267711301,0.959387280392145,0.340267614703402,0.764209618564978,-5.69851837483937
"A2ML1",0.552693488775416,3.48764957456669,0.959188511774125,0.340367097768478,0.764209618564978,-5.69870046901688
"CCDC74B",0.391863808950211,7.28133245827049,0.95891802159704,0.340502507747957,0.764209618564978,-5.69894820896468
"EFCAB3",-0.17855076046429,0.652151103811695,-0.958841836610295,0.340540653030235,0.764209618564978,-5.69901797391897
"ARHGAP11A",0.268484835096953,7.6827375466703,0.958735864281847,0.340593717261644,0.764209618564978,-5.69911500706811
"EPO",-0.406098192358436,2.36621147453137,-0.958673311679869,0.340625042176645,0.764209618564978,-5.69917227820059
"ARHGAP15",0.31283676410518,4.76085412505714,0.958552925256948,0.340685334240808,0.764209618564978,-5.69928248983751
"CCDC36",-0.446164336932841,3.70435441049813,-0.958464304835148,0.340729721671122,0.764209618564978,-5.69936361162988
"STX16",0.107143304779752,10.864582111259,0.958253428038276,0.340835358992806,0.764209618564978,-5.69955661561861
"FBXO36",-0.18392520942767,6.87269234500308,-0.958251505501881,0.340836322172864,0.764209618564978,-5.69955837502024
"PTPN12",0.122193519365768,10.2473239601705,0.958232735905282,0.340845725729861,0.764209618564978,-5.69957555176177
"KCNMA1",0.442540427783859,8.39241976526253,0.958232038333017,0.340846075216424,0.764209618564978,-5.69957619012923
"METTL24",0.167034049942345,0.639404133326438,0.958218133225563,0.340853041781016,0.764209618564978,-5.69958891497874
"NIPA2",-0.137321313900571,9.71605013536506,-0.958149962098368,0.340887197378666,0.764209618564978,-5.69965129716971
"FLJ12851",-0.0968397646341401,9.80466578402894,-0.95814771269658,0.340888324428493,0.764209618564978,-5.69965335548359
"RTF1",-0.118440733126057,10.661526543231,-0.958064837608937,0.340929850209569,0.764209618564978,-5.69972918699959
"ANAPC10",0.117740743691218,7.06564209412751,0.957960415261148,0.340982177261536,0.764209618564978,-5.6998247253529
"ZNF581",0.183984706668776,8.80271877451196,0.957906668767415,0.341009112193811,0.764209618564978,-5.69987389526559
"FANCG",0.198401128130292,7.82293490860863,0.957688064321737,0.34111867961666,0.764209618564978,-5.70007385751752
"LOC402377",-0.233259501206768,1.93395914955816,-0.957567137157266,0.34117929976707,0.764209618564978,-5.70018445309198
"ZNF497",0.241553494098286,6.09155275052958,0.957537865550785,0.34119397452555,0.764209618564978,-5.70021122178633
"HMG20B",0.133708472102718,10.7333275345458,0.957507932059277,0.341208981533209,0.764209618564978,-5.70023859494411
"CCDC67",0.426293543734779,2.13708761351586,0.957333903571304,0.341296238381892,0.764209618564978,-5.70039772151911
"DKFZP586C1622",-0.136281512530228,8.41718997301414,-0.957262707443188,0.341331939891916,0.764209618564978,-5.70046281304412
"FH",-0.137797198460396,11.1104542820822,-0.95719416318282,0.341366313916365,0.764209618564978,-5.70052547561671
