"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"1836",2653.77577185839,0.643901510018879,0.164693324354615,3.90970012016055,9.24107708927113e-05,0.0200641524955965
"64180",12.9199081446976,1.30016724693923,0.332651554184339,3.90849593391269,9.28725101721252e-05,0.0200641524955965
"731308",9.01189460884857,-1.36556141949442,0.350887633617928,-3.89173424385012,9.95302319656607e-05,0.0213610212314723
"64785",467.197006144729,-0.601630493484429,0.155219011169659,-3.87601034790016,0.000106183170215615,0.0226399175083255
"171391",297.918214961013,-0.445042429335645,0.11509089549934,-3.86687780475388,0.000110237628644493,0.0232371779512378
"25833",40.6570524592363,1.57399499313234,0.407085343450283,3.86649880290904,0.00011040900565391,0.0232371779512378
"728611",133.19851542745,1.51351016005049,0.392839499005635,3.85274434949011,0.000116801322441689,0.0244249534659794
"2747",73.1732995461283,1.08823754467476,0.282626016696666,3.85045070299644,0.000117900660367837,0.024497804729424
"100289279",16.9877853447193,1.6415259941247,0.427096561386224,3.84345401610543,0.000121314738738877,0.024890122057482
"5794",262.772068016952,1.33735800953022,0.347897288335726,3.84411737133075,0.00012098709377964,0.024890122057482
"9543",347.402559154184,-0.888854238868002,0.231421892651398,-3.8408390350818,0.000122614498861185,0.0249995636365598
"319122",33.7827711342107,-0.79933863593789,0.208208118722165,-3.83913288705391,0.000123469594222305,0.0250175472218636
"56729",13.499192361858,1.69852342645048,0.443090337251569,3.83335695602435,0.000126406318899562,0.02545448725396
"100874350",30.8002374270871,-1.84566643199797,0.483183632992369,-3.8198032921101,0.000133558143658628,0.0264056591662531
"5644",7.96287857006932,2.29198800109187,0.600022479675647,3.81983688732936,0.00013353995433258,0.0264056591662531
"5653",192.767400171657,1.9051860696328,0.498473396853865,3.82204162079152,0.000132351343910981,0.0264056591662531
"644353",221.343510173009,-0.690950453890781,0.181150985025549,-3.81422410589338,0.000136611457978555,0.0268466203745567
"101927697",2.68817951538376,-1.45924738898002,0.382736129544295,-3.81267216846624,0.000137472403578711,0.0268540404164353
"8091",419.406785867446,1.70726630508739,0.448704251898204,3.80488104996766,0.000141872352311426,0.0275485706970437
"106481138",2.74906511971143,-1.52605074943815,0.401853682604784,-3.79752834301879,0.000146146070365589,0.0282105154287944
